"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGFjCCBP6gAwIBAgIQb4L6KKzW94S7WxILqHNnrTANBgkqhkiG9w0BAQsFADA0MQswCQYDVQQGEwJGUjESMBAGA1UECgwJRGhpbXlvdGlzMREwDwYDVQQDDAhDZXJ0aWduYTAeFw0xNTExMjUxMTMzNTJaFw0yNTExMjIxMTMzNTJaMH0xCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlESElNWU9USVMxHDAaBgNVBAsMEzAwMDIgNDgxNDYzMDgxMDAwMzYxHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQQDDBRDZXJ0aWduYSBTZXJ2aWNlcyBDQTCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoCggIBALPM+7LpWBz9wFcPaTc3xnB+5g0XrnptB0EPPfrR04vO52Ykm4ky1d4ZLd10tbM1fa1RqNSOVWWg93O4pL7zCFKlz6JV74ZZVhHpEAwzBwv2oPnxvVbxtSN67xsSY66ahUYxjzs8+3FhmsiRxqwnTYvK2u70uglUvRisOKyTL/M6JnrC4y8tlmoz7OSa5BmBMVplJFQtvmON6N9aHLvYMz+EyJPCbXL6pELxeHjFT5QmIaRamsr2DOTaCjtBZKI1Wnh3X7lnbjM8MESJiV2t7E9tIQNG0Z/HI3tO4aaUMum3KysY5sC8v3vi7rryGidgzHQhrtP0ZXWW5UH/k7umLS/P/XXWnCFpc2Lxa1uDGfc2im7xibRoPP+JNZszN76euFlls6jyEXAiwnVr14tVVTewLK0OWs5SJHpEKp8PGMZRDj59EmMvokWwzL6QzNZ6vVAp00oOm05sbspNY9+MFqGKKUsKvhFGEa4XmRNxDe6KswLcjPZB+NKHZ0QWFd4ip5C5XmEK/8qIPjwVr9dah9+oiHGGO8Wx7gJAMF5DTmkvW7GhqCKj1LmHnabjzc8av6kxWVQZi/C7HCm9i/W4wio+JA2EAFLqNL3GPNbK9kau4yPhQt/c7zxzo0OHnlsV4THCG7oOCd3cfCiyfQcb3FBt6OSpaKRZxjCLBwP00r0fAgMBAAGjggHZMIIB1TASBgNVHRMBAf8ECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUrOyGj0s3HLh/FxsZ0K7oTuM0XBIwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wSQYDVR0gBEIwQDA+BgoqgXoBgTEBAAECMDAwLgYIKwYBBQUHAgEWImh0dHBzOi8vd3d3LmNlcnRpZ25hLmZyL2F1dG9yaXRlcy8wfAYIKwYBBQUHAQEEcDBuMDQGCCsGAQUFBzAChihodHRwOi8vYXV0b3JpdGUuY2VydGlnbmEuZnIvY2VydGlnbmEuZGVyMDYGCCsGAQUFBzAChipodHRwOi8vYXV0b3JpdGUuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5kZXIwYQYDVR0fBFowWDApoCegJYYjaHR0cDovL2NybC5jZXJ0aWduYS5mci9jZXJ0aWduYS5jcmwwK6ApoCeGJWh0dHA6Ly9jcmwuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5jcmwwDQYJKoZIhvcNAQELBQADggEBAGLft7gIuGPZVfg0cTM+HT2xAZFPDb/2+siH06x+dH044zMKbBINbRzhKipwB1A3MW8FQjveE9tyrfyuqZE/X+o2SlGcdNV44ybYkxo4f6kcLEavV/IW+oFEnojZlhpksYcxrvQoEyqkAwshe8IS2KtZHKVACrt+XSs0lwvy7ALGmHaF7A4by6cZWItA7Lhj8XWp+8tBJDj7HocRbWtxzEODdBuyMgJzFrNjc+97J0vH/K0+3yjmkczpKshMA0tM+MF9XDMN/MuwrPmUWGO/fHiqHgUp8yqeWtl1n44ZxkkK1t9GRwhnDWLv73/xhTmdhWYQ/reo0GbgBoLiltKmIJQ=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","71E653BFBF5E72515B4099BBD5EC8872812B47C6EC1FA9ADD327E1C92C9EA16D","",""
"intermediate_cert_notBefore <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","2015-11-25 11:33","",""
"intermediate_cert_notAfter <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","2025-11-22 11:33","",""
"intermediate_cert_expiration <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","Certigna Services CA <-- Certigna","",""
"intermediate_cert_badOCSP","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","1734245328","",""
"HSTS_time","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","includes subdomains","",""
"HSTS_preload","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","domain is NOT marked for preloading","",""
"HPKP","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","No application banner found","",""
"cookie_count","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","1 at '/' (30x detected, better try target URL of 30x)","",""
"cookie_secure","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","All (1) at '/' marked as secure","",""
"cookie_httponly","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","All (1) at '/' marked as HttpOnly (30x detected, better try target URL of 30x)","",""
"security_headers","stop-violences-femmes.gouv.fr/185.194.82.152","443","MEDIUM","--","",""
"banner_reverseproxy","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","--","","CWE-200"
"heartbleed","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","supported","","CWE-310"
"secure_client_renego","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, mitigated","CVE-2011-1473","CWE-310"
"CRIME_TLS","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","stop-violences-femmes.gouv.fr/185.194.82.152","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=987B4DF762118F468B6BD5A66C41F4791BF2AE6518E3D2A52B493A242A49680D","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","stop-violences-femmes.gouv.fr/185.194.82.152","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
