"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","preventionete.sports.gouv.fr/185.75.143.93","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","not present","",""
"cert_crlDistributionPoints","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","http://crl.certigna.fr/servicesca.crl http://crl.dhimyotis.com/servicesca.crl","",""
"cert_ocspURL","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","http://servicesca.ocsp.dhimyotis.com http://servicesca.ocsp.certigna.fr","",""
"OCSP_stapling","preventionete.sports.gouv.fr/185.75.143.93","443","LOW","not offered","",""
"cert_mustStapleExtension","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","--","",""
"DNS_CAArecord","preventionete.sports.gouv.fr/185.75.143.93","443","LOW","--","",""
"certificate_transparency","preventionete.sports.gouv.fr/185.75.143.93","443","OK","yes (certificate extension)","",""
"certs_countServer","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","2","",""
"certs_list_ordering_problem","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","no","",""
"cert_caIssuers","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
"intermediate_cert <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGFjCCBP6gAwIBAgIQb4L6KKzW94S7WxILqHNnrTANBgkqhkiG9w0BAQsFADA0MQswCQYDVQQGEwJGUjESMBAGA1UECgwJRGhpbXlvdGlzMREwDwYDVQQDDAhDZXJ0aWduYTAeFw0xNTExMjUxMTMzNTJaFw0yNTExMjIxMTMzNTJaMH0xCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlESElNWU9USVMxHDAaBgNVBAsMEzAwMDIgNDgxNDYzMDgxMDAwMzYxHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MR0wGwYDVQQDDBRDZXJ0aWduYSBTZXJ2aWNlcyBDQTCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoCggIBALPM+7LpWBz9wFcPaTc3xnB+5g0XrnptB0EPPfrR04vO52Ykm4ky1d4ZLd10tbM1fa1RqNSOVWWg93O4pL7zCFKlz6JV74ZZVhHpEAwzBwv2oPnxvVbxtSN67xsSY66ahUYxjzs8+3FhmsiRxqwnTYvK2u70uglUvRisOKyTL/M6JnrC4y8tlmoz7OSa5BmBMVplJFQtvmON6N9aHLvYMz+EyJPCbXL6pELxeHjFT5QmIaRamsr2DOTaCjtBZKI1Wnh3X7lnbjM8MESJiV2t7E9tIQNG0Z/HI3tO4aaUMum3KysY5sC8v3vi7rryGidgzHQhrtP0ZXWW5UH/k7umLS/P/XXWnCFpc2Lxa1uDGfc2im7xibRoPP+JNZszN76euFlls6jyEXAiwnVr14tVVTewLK0OWs5SJHpEKp8PGMZRDj59EmMvokWwzL6QzNZ6vVAp00oOm05sbspNY9+MFqGKKUsKvhFGEa4XmRNxDe6KswLcjPZB+NKHZ0QWFd4ip5C5XmEK/8qIPjwVr9dah9+oiHGGO8Wx7gJAMF5DTmkvW7GhqCKj1LmHnabjzc8av6kxWVQZi/C7HCm9i/W4wio+JA2EAFLqNL3GPNbK9kau4yPhQt/c7zxzo0OHnlsV4THCG7oOCd3cfCiyfQcb3FBt6OSpaKRZxjCLBwP00r0fAgMBAAGjggHZMIIB1TASBgNVHRMBAf8ECDAGAQH/AgEAMA4GA1UdDwEB/wQEAwIBBjAdBgNVHQ4EFgQUrOyGj0s3HLh/FxsZ0K7oTuM0XBIwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wSQYDVR0gBEIwQDA+BgoqgXoBgTEBAAECMDAwLgYIKwYBBQUHAgEWImh0dHBzOi8vd3d3LmNlcnRpZ25hLmZyL2F1dG9yaXRlcy8wfAYIKwYBBQUHAQEEcDBuMDQGCCsGAQUFBzAChihodHRwOi8vYXV0b3JpdGUuY2VydGlnbmEuZnIvY2VydGlnbmEuZGVyMDYGCCsGAQUFBzAChipodHRwOi8vYXV0b3JpdGUuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5kZXIwYQYDVR0fBFowWDApoCegJYYjaHR0cDovL2NybC5jZXJ0aWduYS5mci9jZXJ0aWduYS5jcmwwK6ApoCeGJWh0dHA6Ly9jcmwuZGhpbXlvdGlzLmNvbS9jZXJ0aWduYS5jcmwwDQYJKoZIhvcNAQELBQADggEBAGLft7gIuGPZVfg0cTM+HT2xAZFPDb/2+siH06x+dH044zMKbBINbRzhKipwB1A3MW8FQjveE9tyrfyuqZE/X+o2SlGcdNV44ybYkxo4f6kcLEavV/IW+oFEnojZlhpksYcxrvQoEyqkAwshe8IS2KtZHKVACrt+XSs0lwvy7ALGmHaF7A4by6cZWItA7Lhj8XWp+8tBJDj7HocRbWtxzEODdBuyMgJzFrNjc+97J0vH/K0+3yjmkczpKshMA0tM+MF9XDMN/MuwrPmUWGO/fHiqHgUp8yqeWtl1n44ZxkkK1t9GRwhnDWLv73/xhTmdhWYQ/reo0GbgBoLiltKmIJQ=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","71E653BFBF5E72515B4099BBD5EC8872812B47C6EC1FA9ADD327E1C92C9EA16D","",""
"intermediate_cert_notBefore <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","2015-11-25 11:33","",""
"intermediate_cert_notAfter <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","OK","2025-11-22 11:33","",""
"intermediate_cert_expiration <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","Certigna Services CA <-- Certigna","",""
"intermediate_cert_badOCSP","preventionete.sports.gouv.fr/185.75.143.93","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","1673753108","",""
"HSTS_time","preventionete.sports.gouv.fr/185.75.143.93","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","preventionete.sports.gouv.fr/185.75.143.93","443","OK","includes subdomains","",""
"HSTS_preload","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","domain is NOT marked for preloading","",""
"HPKP","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","nginx","",""
"banner_application","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","No application banner found","",""
"cookie_count","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"security_headers","preventionete.sports.gouv.fr/185.75.143.93","443","MEDIUM","--","",""
"banner_reverseproxy","preventionete.sports.gouv.fr/185.75.143.93","443","INFO","--","","CWE-200"
"heartbleed","preventionete.sports.gouv.fr/185.75.143.93","443","OK","not vulnerable","CVE-2014-0160","CWE-119"
"CCS","preventionete.sports.gouv.fr/185.75.143.93","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","preventionete.sports.gouv.fr/185.75.143.93","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","preventionete.sports.gouv.fr/185.75.143.93","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
